production_id,product_id,batch_id,printer_id,start_datetime,end_datetime,qty_produced_units,qty_rejected_units,rejection_rate_pct,operator_id
PROD02346,PR006,BT9701,P004,2024-07-12 07:40:25,2024-07-12 14:18:49,53,1,3,OP10
PROD02347,PR006,BT0142,P004,2024-07-01 06:24:52,2024-07-01 12:36:52,49,1,4,OP07
PROD02348,PR006,BT9978,P002,2024-07-19 01:32:42,2024-07-19 05:24:18,20,0,2,OP03
PROD02349,PR002,BT0081,P006,2024-07-13 19:40:25,2024-07-14 02:14:01,87,6,8,OP02
PROD02350,PR007,BT0156,P004,2024-07-26 14:51:49,2024-07-26 18:55:25,24,1,5,OP08
PROD02351,PR005,BT0032,P002,2024-07-02 19:11:43,2024-07-03 02:23:43,19,1,7,OP02
PROD02352,PR002,BT0159,P005,2024-07-03 23:19:45,2024-07-04 01:52:45,34,1,5,OP03
PROD02353,PR006,BT9782,P002,2024-07-08 19:04:08,2024-07-08 22:28:08,18,0,4,OP05
PROD02354,PR004,BT0089,P001,2024-07-02 11:55:22,2024-07-02 17:04:58,20,0,4,OP09
PROD02355,PR007,BT0048,P001,2024-07-19 03:40:00,2024-07-19 10:46:36,28,1,6,OP02
PROD02356,PR003,BT0114,P002,2024-07-24 16:54:24,2024-07-24 21:28:36,36,0,2,OP09
PROD02357,PR001,BT0068,P002,2024-07-04 17:38:29,2024-07-04 23:00:41,21,0,4,OP09
PROD02358,PR005,BT0047,P001,2024-07-04 23:49:27,2024-07-05 04:34:27,12,0,8,OP06
PROD02359,PR002,BT0034,P004,2024-07-12 15:55:36,2024-07-12 18:34:00,21,1,5,OP09
PROD02360,PR003,BT0176,P001,2024-07-14 09:30:00,2024-07-14 12:46:12,26,0,2,OP12
PROD02361,PR002,BT0122,P002,2024-07-07 01:44:18,2024-07-07 04:57:30,17,0,4,OP04
PROD02362,PR003,BT0089,P004,2024-07-17 08:02:25,2024-07-17 11:46:49,44,3,8,OP04
PROD02363,PR004,BT0041,P001,2024-07-17 20:34:22,2024-07-18 02:09:10,22,1,5,OP11
PROD02364,PR008,BT0053,P002,2024-07-20 08:49:55,2024-07-20 12:56:31,16,0,3,OP05
PROD02365,PR007,BT0050,P005,2024-07-09 10:12:27,2024-07-09 12:59:51,27,0,2,OP05
PROD02366,PR005,BT0023,P003,2024-07-24 22:32:37,2024-07-25 01:39:49,12,0,5,OP01
PROD02367,PR008,BT0147,P003,2024-07-01 10:42:08,2024-07-01 17:32:32,41,0,2,OP03
PROD02368,PR002,BT0111,P001,2024-07-08 03:07:31,2024-07-08 09:44:43,35,1,5,OP07
PROD02369,PR007,BT0172,P006,2024-07-21 14:23:49,2024-07-21 21:26:13,70,4,7,OP08
PROD02370,PR008,BT0139,P004,2024-07-15 09:48:26,2024-07-15 13:47:14,23,0,2,OP11
PROD02371,PR003,BT0091,P004,2024-07-02 07:54:48,2024-07-02 14:18:48,76,1,2,OP04
PROD02372,PR005,BT9590,P004,2024-07-01 09:06:08,2024-07-01 13:32:32,17,0,3,OP06
PROD02373,PR007,BT0101,P003,2024-07-13 14:09:14,2024-07-13 18:08:38,23,1,7,OP09
PROD02374,PR003,BT0116,P005,2024-07-06 12:48:12,2024-07-06 20:18:48,150,6,4,OP12
PROD02375,PR007,BT0002,P001,2024-07-19 14:18:11,2024-07-19 21:38:35,29,1,6,OP03
PROD02376,PR001,BT9541,P005,2024-07-25 23:59:09,2024-07-26 03:17:45,33,2,7,OP05
PROD02377,PR003,BT0026,P004,2024-07-27 13:49:34,2024-07-27 16:36:22,33,0,1,OP12
PROD02378,PR001,BT0113,P004,2024-07-18 07:00:18,2024-07-18 09:59:06,17,0,3,OP01
PROD02379,PR005,BT0033,P003,2024-07-12 12:28:11,2024-07-12 16:18:35,15,0,3,OP01
PROD02380,PR006,BT0074,P003,2024-07-26 01:29:54,2024-07-26 04:32:54,24,1,5,OP10
PROD02381,PR006,BT0157,P004,2024-07-09 22:15:41,2024-07-10 01:52:53,28,1,4,OP06
PROD02382,PR007,BT0041,P001,2024-07-16 20:23:04,2024-07-17 00:09:16,15,0,4,OP11
PROD02383,PR007,BT0182,P004,2024-07-12 13:30:38,2024-07-12 18:40:50,31,1,4,OP06
PROD02384,PR003,BT0139,P005,2024-07-03 19:51:47,2024-07-03 23:25:59,71,3,5,OP05
PROD02385,PR002,BT9028,P005,2024-07-07 04:48:27,2024-07-07 08:38:51,51,2,5,OP02
PROD02386,PR007,BT0112,P005,2024-07-26 13:24:53,2024-07-26 18:45:53,53,1,3,OP09
PROD02387,PR005,BT0109,P006,2024-07-11 09:01:24,2024-07-11 14:43:24,38,1,5,OP01
PROD02388,PR008,BT0154,P005,2024-07-19 17:48:07,2024-07-19 22:41:31,48,2,5,OP04
PROD02389,PR002,BT0017,P002,2024-07-26 03:18:42,2024-07-26 07:09:42,20,0,2,OP08
PROD02390,PR003,BT0105,P001,2024-07-17 23:04:06,2024-07-18 02:19:42,26,0,2,OP12
PROD02391,PR005,BT0044,P005,2024-07-16 19:06:21,2024-07-16 21:58:33,19,1,7,OP01
PROD02392,PR007,BT0094,P006,2024-07-24 10:32:18,2024-07-24 17:40:06,71,2,3,OP08
PROD02393,PR006,BT0116,P001,2024-07-05 16:07:18,2024-07-05 23:16:18,38,1,3,OP05
PROD02394,PR003,BT0100,P006,2024-07-19 18:49:04,2024-07-19 23:59:16,103,2,2,OP03
PROD02395,PR006,BT0062,P006,2024-07-24 20:21:20,2024-07-24 23:36:56,43,1,4,OP06
PROD02396,PR001,BT0051,P002,2024-07-26 17:47:39,2024-07-26 22:15:15,17,0,3,OP02
PROD02397,PR006,BT0072,P004,2024-07-12 22:05:07,2024-07-13 00:25:31,18,0,4,OP07
PROD02398,PR001,BT0111,P004,2024-07-06 22:38:09,2024-07-07 05:27:21,40,0,1,OP05
PROD02399,PR006,BT9440,P004,2024-07-19 17:52:13,2024-07-19 22:21:37,35,2,7,OP03
PROD02400,PR005,BT0053,P003,2024-07-09 15:47:34,2024-07-09 18:59:34,12,0,1,OP07
PROD02401,PR001,BT0044,P004,2024-07-19 04:33:01,2024-07-19 09:39:37,30,0,3,OP12
PROD02402,PR003,BT0087,P004,2024-07-12 12:59:43,2024-07-12 17:03:19,48,3,7,OP09
PROD02403,PR008,BT0044,P005,2024-07-01 21:14:51,2024-07-02 04:33:27,73,5,8,OP11
PROD02404,PR001,BT0060,P002,2024-07-14 09:15:23,2024-07-14 12:59:11,14,0,4,OP12
PROD02405,PR004,BT0032,P003,2024-07-11 23:21:51,2024-07-12 03:36:51,25,1,7,OP07
PROD02406,PR008,BT0094,P003,2024-07-15 20:52:08,2024-07-16 01:40:44,28,0,1,OP09
PROD02407,PR002,BT0104,P004,2024-07-15 20:35:06,2024-07-16 00:08:06,28,0,3,OP08
PROD02408,PR005,BT0151,P002,2024-07-28 07:24:27,2024-07-28 13:55:39,17,1,7,OP08
PROD02409,PR005,BT0065,P004,2024-07-22 22:52:29,2024-07-23 02:30:53,14,0,7,OP08
PROD02410,PR004,BT0130,P003,2024-07-26 09:43:44,2024-07-26 14:49:44,30,0,2,OP01
PROD02411,PR004,BT0072,P006,2024-07-10 10:28:49,2024-07-10 16:37:13,61,0,1,OP10
PROD02412,PR005,BT0156,P001,2024-07-12 23:58:10,2024-07-13 06:07:46,16,0,6,OP04
PROD02413,PR001,BT0014,P003,2024-07-15 23:55:46,2024-07-16 04:10:46,25,1,5,OP06
PROD02414,PR006,BT0131,P006,2024-07-27 19:32:53,2024-07-28 02:36:29,94,1,2,OP09
PROD02415,PR002,BT0152,P004,2024-07-06 14:01:52,2024-07-06 21:07:52,56,2,4,OP02
PROD02416,PR005,BT0023,P003,2024-07-16 05:09:51,2024-07-16 08:28:27,13,0,2,OP10
PROD02417,PR002,BT0139,P003,2024-07-27 03:52:33,2024-07-27 08:01:33,33,1,4,OP02
PROD02418,PR007,BT0147,P002,2024-07-05 22:47:57,2024-07-06 05:42:33,27,1,5,OP12
PROD02419,PR003,BT0025,P002,2024-07-13 10:50:07,2024-07-13 18:22:31,60,2,4,OP04
PROD02420,PR008,BT0179,P005,2024-07-03 21:42:54,2024-07-04 02:27:18,47,0,2,OP04
PROD02421,PR004,BT0182,P005,2024-07-24 16:33:43,2024-07-24 21:03:07,44,2,5,OP05
PROD02422,PR004,BT0164,P005,2024-07-04 20:27:18,2024-07-05 03:23:42,69,4,7,OP06
PROD02423,PR001,BT0127,P002,2024-07-28 08:59:25,2024-07-28 14:39:37,22,1,7,OP08
PROD02424,PR001,BT0077,P003,2024-07-28 04:50:38,2024-07-28 10:08:02,31,1,5,OP02
PROD02425,PR008,BT0089,P006,2024-07-21 00:20:07,2024-07-21 03:52:31,35,0,1,OP09
PROD02426,PR005,BT0103,P002,2024-07-14 17:59:16,2024-07-14 21:33:28,9,0,2,OP10
PROD02427,PR003,BT0010,P005,2024-07-08 21:05:37,2024-07-08 23:52:25,55,1,3,OP06
PROD02428,PR001,BT0014,P006,2024-07-03 10:16:26,2024-07-03 16:12:14,59,1,2,OP01
PROD02429,PR007,BT0017,P006,2024-07-16 18:02:36,2024-07-16 20:41:00,26,1,4,OP05
PROD02430,PR006,BT0182,P003,2024-07-28 01:22:15,2024-07-28 06:39:39,42,2,5,OP03
PROD02431,PR007,BT0159,P005,2024-07-12 16:14:36,2024-07-12 19:32:00,32,0,3,OP08
PROD02432,PR002,BT0040,P004,2024-07-14 02:13:40,2024-07-14 09:55:40,61,1,2,OP11
PROD02433,PR001,BT0146,P001,2024-07-28 17:02:02,2024-07-28 23:16:26,24,1,5,OP08
PROD02434,PR005,BT0008,P006,2024-07-11 09:04:34,2024-07-11 11:45:58,17,0,1,OP11
PROD02435,PR002,BT0178,P006,2024-07-01 16:02:12,2024-07-01 18:42:24,35,2,8,OP10
PROD02436,PR002,BT0138,P006,2024-07-06 21:25:41,2024-07-07 03:08:53,76,0,1,OP12
PROD02437,PR004,BT0138,P003,2024-07-05 21:09:17,2024-07-06 01:00:53,23,1,7,OP02
PROD02438,PR002,BT9182,P001,2024-07-17 12:04:36,2024-07-17 16:32:12,23,0,3,OP06
PROD02439,PR001,BT0058,P005,2024-07-09 22:34:18,2024-07-10 04:04:54,55,2,5,OP06
PROD02440,PR002,BT0046,P006,2024-07-14 17:05:50,2024-07-15 00:20:14,96,6,7,OP10
PROD02441,PR008,BT0042,P001,2024-07-25 10:45:12,2024-07-25 16:54:12,24,0,4,OP07
PROD02442,PR003,BT0100,P005,2024-07-17 09:50:43,2024-07-17 17:13:31,147,10,7,OP10
PROD02443,PR008,BT0182,P005,2024-07-03 18:26:45,2024-07-04 01:55:33,74,1,2,OP12
PROD02444,PR005,BT0162,P001,2024-07-16 14:57:29,2024-07-16 22:32:17,20,1,6,OP12
PROD02445,PR001,BT0117,P006,2024-07-12 18:40:38,2024-07-12 21:29:14,28,1,5,OP04
PROD02446,PR006,BT0163,P006,2024-07-12 06:21:15,2024-07-12 08:39:15,30,0,2,OP01
PROD02447,PR002,BT0045,P005,2024-07-21 14:45:24,2024-07-21 22:07:00,98,2,3,OP03
PROD02448,PR003,BT0094,P003,2024-07-21 21:13:59,2024-07-21 23:22:59,25,0,3,OP07
PROD02449,PR003,BT0099,P003,2024-07-21 10:16:28,2024-07-21 14:57:16,56,1,3,OP05
PROD02450,PR008,BT0115,P004,2024-07-05 10:04:34,2024-07-05 14:17:10,25,0,2,OP07
PROD02451,PR008,BT0082,P005,2024-07-06 03:06:07,2024-07-06 10:06:43,70,4,6,OP12
PROD02452,PR007,BT0109,P002,2024-07-13 22:38:43,2024-07-14 03:06:55,17,0,3,OP11
PROD02453,PR004,BT0118,P006,2024-07-09 03:23:33,2024-07-09 11:03:09,76,1,2,OP11
PROD02454,PR005,BT0147,P004,2024-07-02 09:59:03,2024-07-02 14:09:15,16,0,3,OP01
PROD02455,PR005,BT0023,P005,2024-07-28 03:34:46,2024-07-28 08:58:10,35,2,6,OP09
PROD02456,PR005,BT0046,P003,2024-07-06 10:25:02,2024-07-06 14:34:02,16,0,1,OP05
PROD02457,PR004,BT0141,P005,2024-07-05 20:22:44,2024-07-06 01:08:20,47,2,6,OP04
PROD02458,PR006,BT0019,P005,2024-07-10 23:33:02,2024-07-11 04:51:38,70,1,2,OP04
PROD02459,PR007,BT0169,P003,2024-07-06 16:47:12,2024-07-06 21:19:36,27,1,6,OP11
PROD02460,PR007,BT0044,P002,2024-07-15 04:16:17,2024-07-15 07:09:41,11,0,1,OP12
PROD02461,PR006,BT0167,P003,2024-07-01 16:04:52,2024-07-01 20:09:04,32,1,5,OP02
PROD02462,PR004,BT0098,P006,2024-08-14 12:33:17,2024-08-14 16:48:53,42,2,5,OP09
PROD02463,PR005,BT0116,P006,2024-08-08 12:49:22,2024-08-08 19:21:10,43,1,4,OP07
PROD02464,PR001,BT0010,P005,2024-08-03 05:09:42,2024-08-03 08:38:30,34,1,5,OP02
PROD02465,PR001,BT0181,P003,2024-08-13 23:27:03,2024-08-14 05:08:27,34,1,5,OP06
PROD02466,PR006,BT9831,P002,2024-08-20 21:44:13,2024-08-21 04:40:37,37,1,4,OP07
PROD02467,PR003,BT0096,P003,2024-08-14 07:32:42,2024-08-14 10:35:06,36,0,2,OP05
PROD02468,PR005,BT0064,P004,2024-08-14 01:11:24,2024-08-14 04:49:48,14,0,5,OP03
PROD02469,PR001,BT0170,P003,2024-08-06 13:05:30,2024-08-06 19:57:42,41,2,5,OP06
PROD02470,PR006,BT0111,P005,2024-08-23 15:05:07,2024-08-23 17:57:19,38,1,3,OP04
PROD02471,PR003,BT0016,P001,2024-08-27 01:44:03,2024-08-27 07:56:03,49,2,6,OP08
PROD02472,PR006,BT0078,P002,2024-08-18 21:38:38,2024-08-19 00:46:26,16,0,6,OP10
PROD02473,PR005,BT0063,P005,2024-08-13 10:46:20,2024-08-13 16:30:44,38,2,7,OP06
PROD02474,PR008,BT0144,P002,2024-08-11 03:44:36,2024-08-11 06:45:12,12,0,4,OP01
PROD02475,PR001,BT0160,P004,2024-08-02 03:09:38,2024-08-02 09:50:26,40,2,5,OP01
PROD02476,PR005,BT0023,P003,2024-08-27 10:55:04,2024-08-27 16:58:04,24,1,6,OP02
PROD02477,PR003,BT0176,P001,2024-08-18 05:30:42,2024-08-18 11:07:18,44,3,7,OP12
PROD02478,PR002,BT0115,P005,2024-08-28 09:21:23,2024-08-28 16:57:23,101,1,1,OP02
PROD02479,PR003,BT0056,P003,2024-08-21 06:05:37,2024-08-21 11:27:49,64,3,6,OP08
PROD02480,PR001,BT0110,P003,2024-08-21 19:54:22,2024-08-22 01:36:58,34,2,6,OP03
PROD02481,PR008,BT0065,P001,2024-08-18 20:49:49,2024-08-19 04:47:25,31,0,1,OP07
PROD02482,PR002,BT0131,P005,2024-08-08 16:04:08,2024-08-08 22:06:32,80,4,5,OP05
PROD02483,PR008,BT0109,P006,2024-08-12 15:18:09,2024-08-12 22:40:57,73,0,1,OP12
PROD02484,PR001,BT0067,P002,2024-08-12 14:00:12,2024-08-12 16:39:48,10,0,2,OP04
PROD02485,PR005,BT0165,P004,2024-08-27 18:44:49,2024-08-28 01:15:25,26,0,2,OP09
PROD02486,PR006,BT0175,P001,2024-08-25 18:31:29,2024-08-26 01:30:53,37,2,6,OP01
PROD02487,PR007,BT0148,P002,2024-08-02 22:03:25,2024-08-03 02:04:37,16,0,3,OP11
PROD02488,PR007,BT0044,P006,2024-08-10 17:06:16,2024-08-10 21:45:16,46,2,5,OP02
PROD02489,PR007,BT0153,P005,2024-08-15 19:46:54,2024-08-16 00:58:54,52,1,3,OP11
PROD02490,PR005,BT0109,P001,2024-08-13 21:52:09,2024-08-14 00:11:21,6,0,6,OP12
PROD02491,PR008,BT0150,P005,2024-08-05 04:07:35,2024-08-05 06:58:35,28,1,6,OP01
PROD02492,PR004,BT0068,P004,2024-08-27 15:36:12,2024-08-27 18:14:36,15,0,1,OP12
PROD02493,PR001,BT0037,P001,2024-08-24 06:57:13,2024-08-24 13:08:01,24,1,6,OP07
PROD02494,PR008,BT0035,P002,2024-08-19 17:44:48,2024-08-19 20:50:48,12,0,6,OP04
PROD02495,PR004,BT0063,P003,2024-08-18 21:46:51,2024-08-19 01:24:39,21,1,6,OP02
PROD02496,PR003,BT0046,P006,2024-08-19 06:23:42,2024-08-19 13:14:42,137,8,6,OP06
PROD02497,PR002,BT0158,P005,2024-08-24 21:46:57,2024-08-25 01:36:09,50,3,7,OP12
PROD02498,PR006,BT0117,P005,2024-08-06 08:18:05,2024-08-06 11:56:29,48,1,3,OP08
PROD02499,PR003,BT0168,P001,2024-08-02 01:47:21,2024-08-02 06:07:45,34,0,1,OP07
PROD02500,PR006,BT0123,P004,2024-08-25 20:52:26,2024-08-26 01:32:38,37,2,8,OP10
PROD02501,PR005,BT0099,P006,2024-08-03 20:17:15,2024-08-03 22:59:51,18,1,7,OP06
PROD02502,PR002,BT0032,P001,2024-08-21 06:10:41,2024-08-21 11:38:17,29,1,4,OP03
PROD02503,PR008,BT0168,P005,2024-08-11 01:25:16,2024-08-11 08:36:40,71,3,5,OP12
PROD02504,PR001,BT0144,P003,2024-08-04 04:56:04,2024-08-04 07:40:28,16,0,5,OP07
PROD02505,PR001,BT0137,P004,2024-08-17 16:59:20,2024-08-17 22:39:32,34,1,5,OP04
PROD02506,PR003,BT0061,P005,2024-08-28 10:31:16,2024-08-28 15:49:16,106,1,1,OP06
PROD02507,PR004,BT0097,P001,2024-08-04 16:26:47,2024-08-04 23:02:11,26,1,6,OP11
PROD02508,PR007,BT0011,P005,2024-08-23 10:58:17,2024-08-23 13:52:53,29,1,5,OP09
PROD02509,PR004,BT0158,P005,2024-08-25 12:54:20,2024-08-25 20:38:08,77,3,4,OP09
PROD02510,PR006,BT0001,P001,2024-08-20 06:58:30,2024-08-20 14:05:42,37,2,6,OP06
PROD02511,PR003,BT0144,P004,2024-08-12 05:08:04,2024-08-12 12:18:16,86,5,6,OP09
PROD02512,PR006,BT0051,P001,2024-08-13 05:52:44,2024-08-13 08:07:08,11,0,3,OP10
PROD02513,PR007,BT0013,P001,2024-08-28 19:33:26,2024-08-28 21:41:14,8,0,1,OP10
PROD02514,PR005,BT0072,P005,2024-08-17 15:41:05,2024-08-17 19:47:05,27,1,7,OP09
PROD02515,PR008,BT0098,P005,2024-08-21 08:15:17,2024-08-21 14:03:53,58,3,6,OP10
PROD02516,PR002,BT0103,P005,2024-08-15 15:03:06,2024-08-15 20:04:18,66,0,1,OP10
PROD02517,PR008,BT0069,P003,2024-08-15 10:57:49,2024-08-15 15:17:37,25,1,4,OP10
PROD02518,PR003,BT0007,P005,2024-08-13 19:17:40,2024-08-13 21:55:28,52,2,5,OP01
PROD02519,PR008,BT0083,P001,2024-08-06 05:04:36,2024-08-06 08:38:48,14,0,3,OP06
PROD02520,PR002,BT0068,P004,2024-08-17 02:23:03,2024-08-17 07:09:15,38,2,6,OP12
PROD02521,PR001,BT0115,P003,2024-08-15 19:38:38,2024-08-15 23:40:26,24,1,5,OP09
PROD02522,PR004,BT0145,P003,2024-08-02 10:56:55,2024-08-02 15:16:43,25,2,8,OP12
PROD02523,PR007,BT0011,P005,2024-08-11 09:22:13,2024-08-11 15:06:37,57,1,2,OP02
PROD02524,PR003,BT0087,P001,2024-08-04 14:16:17,2024-08-04 16:27:41,17,0,3,OP04
PROD02525,PR002,BT0092,P002,2024-08-18 16:37:04,2024-08-18 23:44:52,38,0,2,OP07
PROD02526,PR006,BT0157,P003,2024-08-05 18:17:31,2024-08-06 00:19:19,48,1,4,OP02
PROD02527,PR003,BT0123,P001,2024-08-11 21:24:16,2024-08-12 01:15:16,30,1,5,OP12
PROD02528,PR006,BT0179,P006,2024-08-21 11:36:26,2024-08-21 16:50:50,69,1,2,OP01
PROD02529,PR006,BT0092,P003,2024-08-27 07:24:18,2024-08-27 13:08:42,45,2,5,OP03
PROD02530,PR006,BT0139,P001,2024-08-18 07:28:09,2024-08-18 13:15:33,30,1,6,OP12
PROD02531,PR002,BT0087,P001,2024-08-25 03:56:57,2024-08-25 09:34:45,30,1,5,OP03
PROD02532,PR002,BT0060,P001,2024-08-27 13:47:11,2024-08-27 18:51:59,27,2,8,OP12
PROD02533,PR006,BT0174,P003,2024-08-03 08:01:29,2024-08-03 10:14:41,17,0,2,OP11
PROD02534,PR002,BT0061,P005,2024-08-07 03:07:27,2024-08-07 05:59:39,38,2,6,OP02
PROD02535,PR003,BT0083,P005,2024-08-27 02:16:26,2024-08-27 07:17:02,100,8,8,OP12
PROD02536,PR006,BT0050,P002,2024-08-11 02:42:13,2024-08-11 08:47:37,32,1,4,OP03
PROD02537,PR007,BT0002,P001,2024-08-06 20:59:48,2024-08-07 00:07:00,12,0,5,OP02
PROD02538,PR001,BT0139,P003,2024-08-23 16:24:08,2024-08-23 20:10:20,22,1,5,OP10
PROD02539,PR005,BT0078,P005,2024-08-08 00:08:53,2024-08-08 06:20:17,41,1,4,OP05
PROD02540,PR006,BT0165,P001,2024-08-16 18:45:12,2024-08-17 02:36:48,41,2,7,OP07
PROD02541,PR002,BT0120,P004,2024-08-28 11:20:25,2024-08-28 18:34:13,57,4,8,OP01
PROD02542,PR002,BT0101,P004,2024-08-07 20:56:50,2024-08-08 01:08:14,33,0,2,OP08
PROD02543,PR008,BT0009,P006,2024-08-28 15:50:29,2024-08-28 21:22:17,55,2,4,OP07
PROD02544,PR001,BT0118,P001,2024-08-05 16:49:48,2024-08-05 22:03:00,20,0,3,OP01
PROD02545,PR006,BT0129,P006,2024-08-17 02:34:31,2024-08-17 08:06:19,73,3,5,OP04
PROD02546,PR005,BT0097,P005,2024-08-12 00:54:15,2024-08-12 07:57:51,47,3,7,OP09
PROD02547,PR005,BT0144,P006,2024-08-24 06:07:23,2024-08-24 09:46:59,24,1,8,OP06
PROD02548,PR002,BT0045,P005,2024-08-23 10:19:42,2024-08-23 16:32:18,82,4,6,OP03
PROD02549,PR006,BT0147,P005,2024-08-20 04:43:16,2024-08-20 09:58:16,70,4,6,OP09
PROD02550,PR002,BT0157,P001,2024-08-04 22:55:03,2024-08-05 03:26:51,24,1,6,OP07
PROD02551,PR005,BT0175,P002,2024-08-28 10:15:46,2024-08-28 15:39:10,14,0,1,OP01
PROD02552,PR005,BT0142,P002,2024-08-03 23:08:34,2024-08-04 01:12:46,5,0,7,OP02
PROD02553,PR002,BT0078,P006,2024-08-15 14:17:50,2024-08-15 20:07:02,77,3,4,OP11
PROD02554,PR003,BT0007,P002,2024-08-11 20:07:53,2024-08-12 04:05:29,63,1,3,OP04
PROD02555,PR001,BT0126,P003,2024-08-05 06:01:48,2024-08-05 13:48:00,46,0,2,OP04
PROD02556,PR004,BT0117,P005,2024-08-21 17:40:03,2024-08-21 20:56:51,32,2,7,OP04
PROD02557,PR004,BT0156,P006,2024-08-23 14:19:23,2024-08-23 19:12:47,48,2,6,OP06
PROD02558,PR002,BT0158,P005,2024-08-02 08:11:27,2024-08-02 14:07:51,79,6,8,OP03
PROD02559,PR005,BT0172,P003,2024-08-17 05:41:40,2024-08-17 11:45:52,24,0,1,OP01
PROD02560,PR004,BT0104,P004,2024-08-11 14:47:52,2024-08-11 18:20:16,21,0,3,OP07
PROD02561,PR007,BT0041,P003,2024-08-22 22:19:06,2024-08-23 02:39:30,26,1,7,OP02
PROD02562,PR001,BT9496,P002,2024-08-02 13:14:25,2024-08-02 19:30:37,25,1,5,OP04
PROD02563,PR003,BT0093,P005,2024-08-01 08:01:32,2024-08-01 13:47:08,115,5,5,OP02
PROD02564,PR001,BT0113,P003,2024-08-20 21:55:39,2024-08-21 01:41:15,22,1,7,OP05
PROD02565,PR008,BT0088,P004,2024-08-06 18:18:10,2024-08-06 22:34:22,25,0,3,OP06
PROD02566,PR003,BT0074,P003,2024-08-10 23:55:27,2024-08-11 05:53:39,71,2,3,OP11
PROD02567,PR008,BT0001,P003,2024-08-20 22:17:34,2024-08-21 02:51:10,27,2,8,OP05
PROD02568,PR001,BT0033,P002,2024-08-13 08:57:05,2024-08-13 15:00:41,24,0,4,OP07
PROD02569,PR001,BT0077,P005,2024-08-10 16:47:43,2024-08-10 19:45:55,29,0,3,OP11
PROD02570,PR004,BT0072,P006,2024-08-26 15:23:12,2024-08-26 18:39:24,32,0,3,OP10
PROD02571,PR007,BT0160,P002,2024-08-13 20:15:57,2024-08-14 00:37:33,17,1,7,OP05
PROD02572,PR003,BT0176,P006,2024-08-09 04:15:50,2024-08-09 12:03:50,156,4,3,OP05
PROD02573,PR008,BT0117,P002,2024-08-28 18:48:58,2024-08-28 21:47:46,11,0,4,OP11
PROD02574,PR008,BT0107,P004,2024-08-20 21:16:23,2024-08-21 00:55:23,21,0,3,OP04
PROD02575,PR006,BT0073,P003,2024-08-16 08:12:51,2024-08-16 13:32:39,42,2,6,OP01
PROD02576,PR004,BT0005,P006,2024-08-28 22:45:36,2024-08-29 06:18:36,75,6,8,OP08
PROD02577,PR008,BT0106,P001,2024-08-13 11:53:03,2024-08-13 16:56:03,20,1,5,OP10
PROD02578,PR005,BT0082,P001,2024-08-21 13:43:38,2024-08-21 21:30:26,20,0,3,OP02
PROD02579,PR001,BT0123,P002,2024-08-23 02:54:26,2024-08-23 08:42:26,23,1,7,OP10
PROD02580,PR004,BT0132,P001,2024-08-09 17:50:01,2024-08-09 22:55:25,20,0,2,OP05
PROD02581,PR003,BT0094,P006,2024-08-15 18:01:10,2024-08-15 20:09:34,42,3,8,OP03
PROD02582,PR007,BT0138,P005,2024-08-28 23:23:38,2024-08-29 04:56:02,55,1,3,OP05
PROD02583,PR008,BT0115,P004,2024-08-15 07:36:52,2024-08-15 09:59:04,14,0,4,OP06
PROD02584,PR002,BT0140,P002,2024-08-01 01:22:47,2024-08-01 08:47:59,39,0,1,OP05
PROD02585,PR003,BT0097,P006,2024-08-16 21:44:29,2024-08-17 01:10:53,68,4,7,OP03
PROD02586,PR005,BT0115,P001,2024-08-15 19:25:04,2024-08-16 01:29:16,16,0,6,OP10
PROD02587,PR001,BT0006,P001,2024-08-16 12:06:21,2024-08-16 19:55:33,31,2,8,OP05
PROD02588,PR007,BT0137,P006,2024-09-13 23:44:14,2024-09-14 06:42:26,69,4,6,OP09
PROD02589,PR004,BT0044,P003,2024-09-11 23:16:16,2024-09-12 06:16:52,42,1,3,OP02
PROD02590,PR003,BT0067,P004,2024-09-27 12:59:23,2024-09-27 15:59:23,36,1,3,OP01
PROD02591,PR003,BT0031,P004,2024-09-06 09:55:31,2024-09-06 15:45:19,69,1,2,OP04
PROD02592,PR006,BT0177,P005,2024-09-22 12:08:35,2024-09-22 16:00:11,51,3,7,OP11
PROD02593,PR004,BT0123,P001,2024-09-12 15:48:16,2024-09-12 19:43:28,15,0,4,OP04
PROD02594,PR005,BT0018,P001,2024-09-10 02:13:44,2024-09-10 05:50:56,9,0,5,OP10
PROD02595,PR005,BT0071,P001,2024-09-08 14:57:23,2024-09-08 18:04:35,8,0,2,OP04
PROD02596,PR002,BT0090,P005,2024-09-17 14:48:37,2024-09-17 17:00:37,29,0,1,OP12
PROD02597,PR005,BT0123,P004,2024-09-27 16:57:34,2024-09-27 23:44:22,27,0,1,OP06
PROD02598,PR002,BT0028,P005,2024-09-27 05:58:52,2024-09-27 08:43:52,36,1,4,OP07
PROD02599,PR007,BT0127,P001,2024-09-13 12:55:25,2024-09-13 18:07:25,20,1,7,OP02
PROD02600,PR004,BT0075,P003,2024-09-26 18:22:03,2024-09-26 21:24:27,18,0,4,OP04
PROD02601,PR001,BT0086,P001,2024-09-10 17:29:23,2024-09-10 20:28:11,11,0,2,OP09
PROD02602,PR003,BT0182,P005,2024-09-04 07:07:32,2024-09-04 11:59:08,97,3,4,OP04
PROD02603,PR007,BT0173,P003,2024-09-19 14:49:50,2024-09-19 19:13:50,26,1,6,OP12
