order_id,customer_id,product_id,quantity,unit_price_brl,total_price_brl,sale_date,channel,status,payment_method
ORD003468,C0023,PR007,6,31.26,187.57,06/05/2024,B2B_direct,devolvido,cartão_débito
ORD003469,C0324,PR006,1,34.9,34.9,2024-05-25,ecommerce,devolvido,cartão_crédito
ORD003470,C0224,PR001,5,31.58,157.92,21/05/2024,pdv_parceiro,pendente,cartão_débito
ORD003471,C0086,PR008,3,39.29,117.87,2024-05-27,ecommerce,pendente,pix
ORD003472,C0455,PR001,6,34.55,207.27,14/05/2024,pdv_parceiro,concluído,pix
ORD003473,C0290,PR005,5,45.35,226.74,2024-05-23,ecommerce,concluído,boleto
ORD003474,C0673,PR003,4,28.61,114.44,13/05/2024,ecommerce,cancelado,pix
ORD003475,C0300,PR001,6,33.56,201.35,2024-05-08,marketplace,pendente,cartão_crédito
ORD003476,C0239,PR004,3,31.39,94.19,2024-05-06,B2B_direct,cancelado,cartão_crédito
ORD003477,C0639,PR003,1,28.61,28.61,11/05/2024,ecommerce,cancelado,pix
ORD003478,C0148,PR007,4,31.9,127.6,2024-05-12,ecommerce,concluído,pix
ORD003479,C0296,PR005,2,44.9,89.8,2024-05-26,ecommerce,concluído,cartão_crédito
ORD003480,C0596,PR008,4,36.95,147.82,19/05/2024,pdv_parceiro,concluído,pix
ORD003481,C0071,PR001,3,33.89,101.66,2024-05-20,ecommerce,cancelado,boleto
ORD003482,C0004,PR006,6,34.9,209.4,23/05/2024,marketplace,cancelado,boleto
ORD003483,C0727,PR001,5,32.57,162.85,2024-05-03,ecommerce,cancelado,pix
ORD003484,C0145,PR001,6,31.58,189.5,2024-05-22,B2B_direct,cancelado,cartão_débito
ORD003485,C0304,PR008,4,38.12,152.49,21/05/2024,ecommerce,devolvido,pix
ORD003486,C0111,PR007,2,30.3,60.61,2024-05-25,marketplace,concluído,cartão_débito
ORD003487,C0196,PR007,1,32.22,32.22,2024-05-14,marketplace,cancelado,boleto
ORD003488,C0338,PR003,6,30.06,180.34,2024-05-28,ecommerce,pendente,cartão_crédito
ORD003489,C0097,PR007,6,31.58,189.49,2024-05-16,ecommerce,concluído,cartão_crédito
ORD003490,C0708,PR007,4,30.94,123.77,2024-05-06,ecommerce,devolvido,boleto
ORD003491,C0366,PR003,4,28.03,112.13,2024-05-26,pdv_parceiro,cancelado,cartão_débito
ORD003492,C0760,PR006,1,33.85,33.85,2024-05-16,ecommerce,pendente,pix
ORD003493,C0820,PR008,6,38.9,233.4,2024-05-16,ecommerce,concluído,cartão_débito
ORD003494,C0065,PR006,4,33.15,132.62,2024-05-13,pdv_parceiro,concluído,cartão_crédito
ORD003495,C0499,PR004,6,31.39,188.37,24/05/2024,ecommerce,concluído,cartão_crédito
ORD003496,C0420,PR007,4,32.22,128.88,2024-05-09,marketplace,cancelado,boleto
ORD003497,C0582,PR007,3,31.9,95.7,2024-05-27,pdv_parceiro,pendente,pix
ORD003498,C0685,PR001,3,34.22,102.65,2024-05-25,pdv_parceiro,cancelado,boleto
ORD003499,C0551,PR002,4,25.4,101.59,27/06/2024,ecommerce,concluído,cartão_crédito
ORD003500,C0508,PR008,5,37.73,188.66,2024-06-10,B2B_direct,pendente,pix
ORD003501,C0076,PR008,1,38.9,38.9,2024-06-10,marketplace,concluído,boleto
ORD003502,C0115,PR003,1,28.03,28.03,17/06/2024,marketplace,cancelado,pix
ORD003503,C0015,PR005,2,43.55,87.11,2024-06-21,B2B_direct,concluído,pix
ORD003504,C0203,PR005,5,45.35,226.74,2024-06-08,B2B_direct,pendente,pix
ORD003505,C0542,PR002,3,23.9,71.71,2024-06-26,ecommerce,concluído,cartão_débito
ORD003506,C0446,PR006,1,34.9,34.9,2024-06-18,ecommerce,devolvido,pix
ORD003507,C0117,PR004,5,29.3,146.51,25/06/2024,B2B_direct,pendente,pix
ORD003508,C0267,PR008,5,40.07,200.34,2024-06-11,B2B_direct,concluído,cartão_débito
ORD003509,C0736,PR003,5,28.9,144.5,25/06/2024,ecommerce,concluído,pix
ORD003510,C0824,PR003,3,28.03,84.1,2024-06-01,B2B_direct,concluído,pix
ORD003511,C0756,PR006,2,35.25,70.5,2024-06-26,ecommerce,devolvido,pix
ORD003512,C0611,PR006,6,33.15,198.93,2024-06-23,B2B_direct,devolvido,boleto
ORD003513,C0353,PR007,5,30.94,154.71,2024-06-23,ecommerce,concluído,boleto
ORD003514,C0488,PR004,2,29.3,58.6,2024-06-01,marketplace,cancelado,pix
ORD003515,C0739,PR004,4,29,116.01,2024-06-13,pdv_parceiro,concluído,cartão_crédito
ORD003516,C0213,PR003,3,28.9,86.7,2024-06-10,B2B_direct,concluído,pix
ORD003517,C0537,PR005,1,43.1,43.1,2024-06-07,ecommerce,concluído,boleto
ORD003518,C0191,PR006,6,34.2,205.21,2024-06-07,marketplace,pendente,pix
ORD003519,C0595,PR005,6,45.35,272.09,2024-06-24,marketplace,pendente,pix
ORD003520,C0268,PR002,6,24.65,147.91,2024-06-21,ecommerce,concluído,cartão_débito
ORD003521,C0673,PR001,5,31.91,159.56,2024-06-18,B2B_direct,cancelado,boleto
ORD003522,C0379,PR007,5,33.18,165.88,2024-06-25,pdv_parceiro,devolvido,cartão_crédito
ORD003523,C0561,PR005,2,45.8,91.6,15/06/2024,marketplace,concluído,pix
ORD003524,C0380,PR003,2,28.9,57.8,2024-06-06,ecommerce,concluído,pix
ORD003525,C0535,PR004,6,29.3,175.81,21/06/2024,ecommerce,concluído,cartão_crédito
ORD003526,C0068,PR005,4,43.1,172.42,09/06/2024,ecommerce,concluído,cartão_crédito
ORD003527,C0528,PR008,5,39.29,196.44,12/06/2024,pdv_parceiro,concluído,cartão_crédito
ORD003528,C0539,PR006,3,35.95,107.84,22/06/2024,ecommerce,concluído,pix
ORD003528,C0539,PR006,3,35.95,107.84,22/06/2024,ecommerce,concluído,pix
ORD003529,C0159,PR001,6,33.89,203.32,10/06/2024,pdv_parceiro,concluído,cartão_crédito
ORD003530,C0652,PR003,2,30.06,60.11,2024-06-03,pdv_parceiro,devolvido,pix
ORD003531,C0259,PR001,4,31.25,125.02,2024-06-22,ecommerce,concluído,cartão_débito
ORD003532,C0394,PR007,6,32.86,197.14,07/06/2024,B2B_direct,devolvido,pix
ORD003533,C0826,PR006,5,36.3,181.48,26/06/2024,B2B_direct,concluído,pix
ORD003534,C0214,PR001,2,33.89,67.77,2024-06-28,marketplace,cancelado,cartão_crédito
ORD003535,C0714,PR001,3,34.55,103.64,2024-06-07,pdv_parceiro,concluído,cartão_débito
ORD003536,C0068,PR005,5,46.25,231.24,02/06/2024,ecommerce,concluído,cartão_crédito
ORD003537,C0361,PR002,1,26.14,26.14,2024-06-09,marketplace,concluído,boleto
ORD003538,C0412,PR001,1,33.23,33.23,2024-06-23,pdv_parceiro,concluído,boleto
ORD003539,C0548,PR004,6,30.5,182.99,2024-06-11,B2B_direct,concluído,cartão_crédito
ORD003540,C0803,PR007,5,32.22,161.09,05/06/2024,ecommerce,pendente,boleto
ORD003541,C0602,PR008,4,38.12,152.49,2024-06-27,ecommerce,pendente,boleto
ORD003542,C0472,PR003,6,30.34,182.07,26/06/2024,pdv_parceiro,concluído,cartão_crédito
ORD003543,C0524,PR007,3,33.18,99.53,2024-06-07,B2B_direct,concluído,cartão_crédito
ORD003544,C0361,PR002,5,25.15,125.74,07/06/2024,ecommerce,concluído,cartão_débito
ORD003545,C0676,PR005,6,44.9,269.4,02/06/2024,marketplace,pendente,pix
ORD003546,C0359,PR002,4,23.9,95.62,17/06/2024,B2B_direct,concluído,boleto
ORD003547,C0534,PR006,1,34.2,34.2,2024-06-17,marketplace,concluído,pix
ORD003548,C0151,PR006,6,33.5,201.02,2024-06-07,marketplace,concluído,boleto
ORD003549,C0753,PR003,4,28.9,115.6,13/06/2024,B2B_direct,concluído,cartão_crédito
ORD003550,C0396,PR008,3,38.12,114.37,2024-06-16,marketplace,concluído,cartão_crédito
ORD003551,C0297,PR005,2,45.35,90.7,2024-06-04,ecommerce,concluído,cartão_crédito
ORD003552,C0311,PR002,3,26.14,78.44,2024-06-12,marketplace,concluído,pix
ORD003553,C0100,PR004,2,29.3,58.6,2024-06-15,marketplace,concluído,cartão_crédito
ORD003554,C0720,PR004,1,29,29,2024-06-14,ecommerce,concluído,pix
ORD003555,C0314,PR003,1,30.06,30.06,2024-06-07,ecommerce,concluído,pix
ORD003556,C0562,PR007,5,32.54,162.69,2024-06-09,marketplace,cancelado,cartão_crédito
ORD003557,C0518,PR008,2,39.29,78.58,21/06/2024,B2B_direct,concluído,pix
ORD003558,C0581,PR006,3,33.5,100.51,2024-06-12,marketplace,concluído,pix
ORD003559,C0543,PR007,1,31.9,31.9,2024-06-27,pdv_parceiro,concluído,pix
ORD003560,C0077,PR008,1,38.51,38.51,2024-06-12,marketplace,concluído,cartão_débito
ORD003561,C0679,PR004,5,29.3,146.51,2024-06-28,pdv_parceiro,concluído,cartão_débito
ORD003562,C0027,PR001,4,33.23,132.92,2024-06-26,B2B_direct,concluído,cartão_crédito
ORD003563,C0185,PR004,5,30.5,152.49,2024-06-08,B2B_direct,devolvido,boleto
ORD003564,C0564,PR008,1,40.07,40.07,2024-06-25,marketplace,concluído,cartão_crédito
ORD003565,C0090,PR004,6,29.6,177.61,2024-06-21,marketplace,concluído,cartão_crédito
ORD003566,C0589,PR008,3,38.9,116.7,2024-06-01,B2B_direct,devolvido,pix
ORD003567,C0294,PR007,6,30.62,183.74,2024-06-21,ecommerce,concluído,pix
ORD003568,C0712,PR006,5,33.15,165.77,2024-06-19,marketplace,concluído,pix
ORD003569,C0766,PR008,5,39.29,196.44,2024-06-07,ecommerce,concluído,cartão_crédito
ORD003570,C0694,PR005,2,45.35,90.7,2024-06-28,pdv_parceiro,cancelado,pix
ORD003571,C0692,PR001,1,33.23,33.23,12/06/2024,pdv_parceiro,concluído,pix
ORD003572,C0665,PR008,5,38.9,194.5,2024-06-01,ecommerce,concluído,cartão_crédito
ORD003573,C0671,PR004,3,30.2,90.6,05/06/2024,B2B_direct,concluído,pix
ORD003574,C0280,PR008,3,39.68,119.03,27/06/2024,B2B_direct,concluído,cartão_crédito
ORD003575,C0559,PR001,5,34.22,171.08,02/06/2024,ecommerce,concluído,boleto
ORD003576,C0391,PR007,2,33.49,66.99,2024-06-08,pdv_parceiro,concluído,cartão_débito
ORD003577,C0174,PR002,6,24.65,147.91,2024-06-13,ecommerce,concluído,cartão_débito
ORD003578,C0144,PR005,1,46.25,46.25,2024-06-10,ecommerce,concluído,pix
ORD003579,C0132,PR002,2,25.65,51.29,2024-06-19,marketplace,concluído,pix
ORD003580,C0439,PR008,2,40.46,80.91,2024-06-22,marketplace,concluído,cartão_débito
ORD003581,C0271,PR006,3,33.5,100.51,14/06/2024,pdv_parceiro,concluído,cartão_débito
ORD003582,C0287,PR004,6,30.2,181.19,2024-06-01,pdv_parceiro,concluído,cartão_débito
ORD003583,C0126,PR004,6,28.7,172.22,13/06/2024,marketplace,cancelado,pix
ORD003584,C0840,PR006,2,33.5,67.01,2024-06-08,ecommerce,devolvido,cartão_crédito
ORD003585,C0223,PR001,3,33.23,99.69,17/06/2024,ecommerce,concluído,pix
ORD003586,C0641,PR004,5,30.2,151,11/06/2024,pdv_parceiro,concluído,pix
ORD003587,C0561,PR006,3,33.5,100.51,2024-06-25,B2B_direct,cancelado,pix
ORD003588,C0696,PR001,3,33.23,99.69,2024-06-23,pdv_parceiro,devolvido,pix
ORD003589,C0562,PR002,1,25.4,25.4,2024-06-04,marketplace,concluído,cartão_débito
ORD003590,C0796,PR003,5,28.61,143.05,04/06/2024,ecommerce,concluído,boleto
ORD003591,C0716,PR003,3,30.06,90.17,06/06/2024,B2B_direct,concluído,pix
ORD003592,C0162,PR008,1,37.73,37.73,14/06/2024,B2B_direct,cancelado,boleto
ORD003593,C0403,PR006,4,36.3,145.18,2024-06-03,ecommerce,pendente,cartão_débito
ORD003594,C0413,PR004,5,30.2,151,2024-06-04,ecommerce,devolvido,cartão_débito
ORD003595,C0192,PR002,3,23.65,70.96,2024-06-08,B2B_direct,concluído,cartão_crédito
ORD003596,C0565,PR007,6,32.54,195.23,2024-06-24,B2B_direct,concluído,cartão_crédito
ORD003597,C0135,PR003,1,28.32,28.32,2024-06-08,B2B_direct,concluído,boleto
ORD003598,C0325,PR007,4,31.58,126.32,2024-06-16,B2B_direct,pendente,pix
ORD003599,C0237,PR003,6,27.45,164.73,2024-06-19,marketplace,concluído,boleto
ORD003600,C0117,PR001,1,31.58,31.58,2024-06-17,B2B_direct,cancelado,boleto
ORD003601,C0119,PR004,1,31.1,31.1,2024-06-08,ecommerce,cancelado,pix
ORD003602,C0084,PR003,3,28.61,85.83,2024-06-16,B2B_direct,cancelado,pix
ORD003603,C0250,PR002,5,25.15,125.74,03/06/2024,ecommerce,concluído,pix
ORD003604,C0519,PR003,6,29.48,176.87,2024-06-12,B2B_direct,concluído,pix
ORD003605,C0500,PR007,5,31.26,156.31,2024-06-09,pdv_parceiro,concluído,cartão_crédito
ORD003606,C0448,PR007,1,33.18,33.18,2024-06-27,ecommerce,pendente,pix
ORD003607,C0484,PR008,4,39.29,157.16,2024-06-03,B2B_direct,concluído,boleto
ORD003608,C0651,PR005,1,45.8,45.8,2024-06-09,ecommerce,concluído,boleto
ORD003609,C0446,PR008,6,38.51,231.07,2024-06-28,pdv_parceiro,concluído,cartão_crédito
ORD003610,C0602,PR002,1,26.14,26.14,2024-06-13,marketplace,concluído,boleto
ORD003611,C0777,PR001,3,33.56,100.67,2024-06-04,pdv_parceiro,concluído,cartão_crédito
ORD003612,C0307,PR004,2,31.39,62.79,2024-06-05,marketplace,devolvido,boleto
ORD003612,C0307,PR004,2,31.39,62.79,2024-06-05,marketplace,devolvido,boleto
ORD003613,C0187,PR006,1,35.95,35.95,2024-06-13,B2B_direct,devolvido,cartão_crédito
ORD003614,C0329,PR002,6,25.15,150.89,2024-06-06,B2B_direct,cancelado,cartão_débito
ORD003615,C0060,PR004,2,31.1,62.19,2024-07-25,marketplace,pendente,cartão_débito
ORD003616,C0602,PR004,1,30.2,30.2,2024-07-01,ecommerce,concluído,cartão_débito
ORD003617,C0461,PR008,5,37.73,188.66,2024-07-03,B2B_direct,concluído,boleto
ORD003618,C0243,PR003,3,28.9,86.7,2024-07-01,pdv_parceiro,concluído,cartão_crédito
ORD003619,C0172,PR007,6,31.58,189.49,2024-07-20,ecommerce,concluído,cartão_crédito
ORD003620,C0748,PR003,2,30.06,60.11,18/07/2024,pdv_parceiro,pendente,pix
ORD003621,C0275,PR008,6,40.46,242.74,19/07/2024,marketplace,concluído,cartão_crédito
ORD003622,C0395,PR006,3,36.3,108.89,2024-07-08,ecommerce,concluído,cartão_crédito
ORD003623,C0539,PR004,3,28.7,86.11,10/07/2024,ecommerce,concluído,cartão_débito
ORD003624,C0289,PR004,3,28.7,86.11,2024-07-26,pdv_parceiro,concluído,boleto
ORD003625,C0414,PR006,5,34.55,172.75,2024-07-04,pdv_parceiro,cancelado,pix
ORD003626,C0754,PR006,2,34.2,68.4,2024-07-09,pdv_parceiro,concluído,pix
ORD003627,C0251,PR004,5,29.6,148,07/07/2024,pdv_parceiro,pendente,cartão_crédito
ORD003627,C0251,PR004,5,29.6,148,07/07/2024,pdv_parceiro,pendente,cartão_crédito
ORD003628,C0137,PR002,6,25.65,153.88,2024-07-09,ecommerce,concluído,cartão_crédito
ORD003629,C0363,PR001,3,32.24,96.73,2024-07-15,marketplace,concluído,cartão_crédito
ORD003630,C0137,PR004,4,29.9,119.6,2024-07-21,ecommerce,concluído,boleto
ORD003631,C0033,PR006,5,35.6,177.99,2024-07-01,marketplace,pendente,pix
ORD003632,C0698,PR007,6,32.22,193.31,2024-07-15,ecommerce,pendente,pix
ORD003633,C0445,PR004,3,29.9,89.7,2024-07-05,marketplace,cancelado,pix
ORD003634,C0081,PR002,2,24.9,49.8,2024-07-20,marketplace,cancelado,pix
ORD003635,C0457,PR008,6,40.07,240.4,2024-07-03,B2B_direct,concluído,pix
ORD003636,C0577,PR004,5,30.5,152.49,2024-07-11,marketplace,concluído,pix
ORD003637,C0700,PR007,1,32.22,32.22,18/07/2024,pdv_parceiro,concluído,cartão_crédito
ORD003638,C0177,PR006,5,35.25,176.25,2024-07-14,B2B_direct,concluído,cartão_crédito
ORD003639,C0211,PR002,1,23.65,23.65,02/07/2024,ecommerce,devolvido,boleto
ORD003640,C0018,PR005,5,44,220.01,15/07/2024,ecommerce,concluído,pix
ORD003641,C0674,PR008,6,38.9,233.4,2024-07-27,marketplace,devolvido,boleto
ORD003642,C0678,PR002,5,25.15,125.74,2024-07-28,ecommerce,concluído,cartão_crédito
ORD003643,C0370,PR005,3,44,132.01,2024-07-13,B2B_direct,concluído,pix
ORD003644,C0563,PR001,3,31.58,94.75,11/07/2024,marketplace,pendente,cartão_crédito
ORD003645,C0098,PR002,6,25.4,152.39,2024-07-18,marketplace,cancelado,cartão_crédito
ORD003646,C0491,PR004,2,30.8,61.59,2024-07-11,pdv_parceiro,concluído,pix
ORD003647,C0222,PR008,4,36.95,147.82,14/07/2024,ecommerce,cancelado,pix
ORD003648,C0093,PR002,4,25.9,103.58,2024-07-27,pdv_parceiro,concluído,cartão_crédito
ORD003649,C0477,PR001,3,32.9,98.7,2024-07-03,B2B_direct,concluído,pix
ORD003650,C0746,PR002,3,23.9,71.71,23/07/2024,ecommerce,concluído,cartão_crédito
ORD003651,C0796,PR003,6,29.48,176.87,2024-07-17,ecommerce,concluído,pix
ORD003652,C0251,PR007,3,30.3,90.91,22/07/2024,ecommerce,concluído,cartão_crédito
ORD003653,C0788,PR006,5,35.25,176.25,2024-07-18,marketplace,devolvido,pix
ORD003654,C0339,PR001,5,32.24,161.21,2024-07-04,B2B_direct,pendente,cartão_crédito
ORD003655,C0793,PR007,5,32.54,162.69,16/07/2024,ecommerce,concluído,cartão_crédito
ORD003656,C0735,PR007,3,30.94,92.83,2024-07-27,B2B_direct,concluído,cartão_crédito
ORD003657,C0018,PR003,1,28.9,28.9,2024-07-07,marketplace,concluído,pix
ORD003658,C0456,PR003,6,29.19,175.13,2024-07-18,B2B_direct,concluído,pix
ORD003659,C0215,PR001,6,33.89,203.32,2024-07-03,marketplace,cancelado,cartão_crédito
ORD003660,C0026,PR002,4,24.65,98.6,2024-07-12,ecommerce,concluído,boleto
ORD003661,C0616,PR008,4,39.68,158.71,14/07/2024,ecommerce,devolvido,cartão_crédito
ORD003662,C0228,PR004,3,29.9,89.7,2024-07-01,ecommerce,pendente,pix
ORD003663,C0663,PR006,3,34.9,104.7,01/07/2024,B2B_direct,concluído,cartão_crédito
ORD003664,C0841,PR001,6,31.58,189.5,20/07/2024,marketplace,pendente,boleto
ORD003665,C0093,PR004,4,30.5,121.99,2024-07-16,marketplace,concluído,cartão_débito
ORD003666,C0508,PR001,2,32.9,65.8,2024-07-09,marketplace,pendente,pix
ORD003667,C0565,PR001,4,32.57,130.28,2024-07-04,pdv_parceiro,pendente,cartão_crédito
ORD003668,C0764,PR005,1,46.7,46.7,17/07/2024,ecommerce,concluído,cartão_débito
ORD003669,C0527,PR004,3,28.7,86.11,2024-07-07,B2B_direct,concluído,pix
ORD003670,C0482,PR004,4,28.4,113.62,2024-07-22,ecommerce,cancelado,cartão_crédito
ORD003671,C0680,PR004,5,30.2,151,2024-07-12,marketplace,concluído,cartão_crédito
ORD003672,C0357,PR002,1,26.14,26.14,2024-07-01,B2B_direct,concluído,cartão_débito
ORD003673,C0270,PR006,6,35.25,211.49,01/07/2024,marketplace,concluído,pix
ORD003674,C0702,PR008,1,40.07,40.07,03/07/2024,B2B_direct,concluído,cartão_crédito
ORD003675,C0286,PR002,2,25.15,50.3,2024-07-27,marketplace,concluído,cartão_crédito
ORD003676,C0698,PR002,6,24.15,144.92,2024-07-21,ecommerce,devolvido,pix
ORD003677,C0160,PR007,1,30.62,30.62,2024-07-09,B2B_direct,cancelado,pix
ORD003678,C0654,PR004,4,30.5,121.99,2024-07-11,ecommerce,devolvido,boleto
ORD003679,C0237,PR003,6,28.03,168.2,2024-07-11,B2B_direct,concluído,cartão_crédito
ORD003680,C0545,PR001,5,31.58,157.92,2024-07-11,B2B_direct,concluído,pix
ORD003681,C0432,PR007,2,31.58,63.16,2024-07-17,ecommerce,concluído,pix
ORD003682,C0200,PR007,5,33.18,165.88,2024-07-13,B2B_direct,concluído,cartão_crédito
ORD003682,C0200,PR007,5,33.18,165.88,2024-07-13,B2B_direct,concluído,cartão_crédito
ORD003683,C0110,PR001,6,31.58,189.5,2024-07-28,ecommerce,concluído,cartão_crédito
ORD003684,C0785,PR003,5,28.32,141.61,2024-07-08,marketplace,devolvido,cartão_débito
ORD003685,C0237,PR005,1,43.55,43.55,24/07/2024,ecommerce,concluído,cartão_débito
ORD003686,C0645,PR004,2,28.7,57.41,2024-07-25,ecommerce,cancelado,boleto
ORD003687,C0515,PR006,6,35.6,213.59,03/07/2024,marketplace,devolvido,cartão_débito
ORD003688,C0850,PR002,1,23.65,23.65,18/07/2024,pdv_parceiro,concluído,cartão_débito
ORD003689,C0613,PR002,1,25.15,25.15,20/07/2024,B2B_direct,concluído,cartão_crédito
ORD003690,C0343,PR004,5,29.3,146.51,2024-07-19,B2B_direct,cancelado,cartão_crédito
ORD003691,C0351,PR008,5,40.07,200.34,2024-07-10,pdv_parceiro,cancelado,cartão_crédito
ORD003692,C0722,PR008,5,38.12,190.61,11/07/2024,ecommerce,concluído,cartão_crédito
ORD003693,C0705,PR002,5,25.65,128.23,2024-07-03,pdv_parceiro,concluído,pix
ORD003694,C0116,PR008,6,38.12,228.73,06/07/2024,pdv_parceiro,devolvido,cartão_crédito
ORD003695,C0071,PR007,2,31.58,63.16,2024-07-11,B2B_direct,pendente,cartão_crédito
ORD003696,C0011,PR003,4,28.9,115.6,2024-07-21,ecommerce,cancelado,cartão_crédito
ORD003697,C0843,PR008,2,38.9,77.8,13/07/2024,pdv_parceiro,concluído,cartão_crédito
ORD003698,C0667,PR002,2,25.65,51.29,2024-07-26,marketplace,pendente,pix
ORD003699,C0746,PR007,1,32.54,32.54,2024-07-01,ecommerce,devolvido,cartão_crédito
ORD003700,C0060,PR005,5,46.7,233.48,2024-07-24,B2B_direct,cancelado,pix
ORD003701,C0572,PR007,4,30.62,122.5,2024-07-16,marketplace,concluído,pix
ORD003702,C0457,PR007,5,33.18,165.88,2024-07-24,marketplace,concluído,cartão_débito
ORD003703,C0633,PR007,2,30.94,61.89,06/07/2024,marketplace,devolvido,cartão_débito
ORD003704,C0582,PR004,1,29,29,2024-07-21,marketplace,devolvido,cartão_crédito
ORD003705,C0135,PR005,4,45.8,183.19,2024-07-26,ecommerce,devolvido,cartão_débito
ORD003706,C0019,PR006,3,35.95,107.84,2024-07-27,pdv_parceiro,concluído,cartão_crédito
ORD003707,C0297,PR008,3,38.9,116.7,2024-07-06,ecommerce,pendente,pix
ORD003708,C0171,PR006,2,33.85,67.71,2024-07-27,ecommerce,concluído,pix
ORD003709,C0306,PR004,6,30.8,184.78,2024-07-16,ecommerce,pendente,cartão_crédito
ORD003710,C0799,PR007,1,32.54,32.54,26/07/2024,B2B_direct,concluído,cartão_débito
ORD003711,C0135,PR008,6,39.29,235.73,2024-07-24,B2B_direct,concluído,boleto
ORD003712,C0694,PR008,3,40.46,121.37,16/07/2024,ecommerce,pendente,pix
ORD003713,C0581,PR006,2,33.5,67.01,2024-07-17,marketplace,pendente,cartão_débito
ORD003714,C0220,PR003,3,29.19,87.57,2024-07-24,B2B_direct,concluído,cartão_crédito
ORD003715,C0508,PR007,6,32.86,197.14,2024-07-19,marketplace,concluído,cartão_crédito
ORD003716,C0261,PR007,3,31.9,95.7,2024-07-03,ecommerce,concluído,cartão_crédito
ORD003717,C0817,PR004,1,28.7,28.7,2024-07-08,B2B_direct,concluído,pix
ORD003718,C0833,PR004,2,30.8,61.59,2024-07-24,ecommerce,concluído,cartão_débito
ORD003719,C0214,PR008,2,38.51,77.02,08/07/2024,marketplace,pendente,pix
ORD003720,C0272,PR001,2,33.89,67.77,2024-07-18,B2B_direct,devolvido,cartão_crédito
ORD003721,C0384,PR006,6,35.25,211.49,2024-07-16,B2B_direct,cancelado,cartão_crédito
ORD003722,C0385,PR003,4,29.48,117.91,27/07/2024,marketplace,cancelado,cartão_crédito
ORD003722,C0385,PR003,4,29.48,117.91,27/07/2024,marketplace,cancelado,cartão_crédito
ORD003723,C0130,PR006,3,34.55,103.65,26/07/2024,ecommerce,concluído,pix
ORD003724,C0191,PR007,4,31.26,125.05,2024-07-22,ecommerce,pendente,boleto
ORD003725,C0753,PR005,4,43.55,174.21,2024-07-08,pdv_parceiro,pendente,cartão_crédito
ORD003726,C0224,PR007,5,33.49,167.47,2024-07-02,marketplace,concluído,boleto
ORD003727,C0095,PR008,6,39.29,235.73,2024-07-15,B2B_direct,cancelado,cartão_débito
ORD003728,C0451,PR001,5,33.23,166.14,25/07/2024,ecommerce,cancelado,cartão_débito
ORD003729,C0507,PR008,2,37.34,74.69,2024-07-24,B2B_direct,concluído,pix
ORD003730,C0582,PR001,1,31.91,31.91,2024-07-19,B2B_direct,concluído,cartão_crédito
ORD003731,C0100,PR001,2,34.22,68.43,21/07/2024,ecommerce,concluído,cartão_crédito
ORD003732,C0735,PR002,1,25.4,25.4,2024-07-09,marketplace,concluído,cartão_débito
ORD003732,C0735,PR002,1,25.4,25.4,2024-07-09,marketplace,concluído,cartão_débito
ORD003733,C0589,PR003,3,28.61,85.83,2024-07-18,pdv_parceiro,cancelado,pix
ORD003734,C0073,PR006,4,33.15,132.62,01/08/2024,marketplace,concluído,pix
ORD003735,C0480,PR007,1,30.62,30.62,2024-08-22,ecommerce,concluído,pix
ORD003736,C0278,PR005,3,45.8,137.39,2024-08-06,B2B_direct,concluído,pix
ORD003737,C0190,PR003,5,29.48,147.39,10/08/2024,pdv_parceiro,concluído,cartão_crédito
ORD003738,C0521,PR004,6,29.6,177.61,2024-08-11,ecommerce,concluído,pix
ORD003739,C0590,PR008,2,39.29,78.58,2024-08-07,marketplace,concluído,cartão_crédito
ORD003740,C0190,PR005,5,47.15,235.73,2024-08-13,marketplace,concluído,cartão_crédito
ORD003741,C0293,PR008,5,36.95,184.77,03/08/2024,B2B_direct,cancelado,pix
ORD003742,C0123,PR006,6,33.85,203.12,03/08/2024,ecommerce,devolvido,cartão_débito
ORD003743,C0051,PR002,3,26.14,78.44,2024-08-01,ecommerce,concluído,cartão_crédito
ORD003744,C0255,PR004,1,29.9,29.9,07/08/2024,B2B_direct,concluído,cartão_crédito
ORD003745,C0194,PR006,5,35.95,179.74,12/08/2024,marketplace,concluído,boleto
ORD003746,C0064,PR001,1,31.58,31.58,2024-08-22,B2B_direct,cancelado,pix
ORD003747,C0538,PR004,1,29,29,2024-08-05,B2B_direct,pendente,pix
ORD003748,C0572,PR002,6,24.15,144.92,2024-08-21,marketplace,concluído,cartão_débito
ORD003749,C0750,PR007,2,31.26,62.52,10/08/2024,B2B_direct,concluído,cartão_débito
ORD003750,C0032,PR006,1,34.55,34.55,2024-08-23,marketplace,concluído,cartão_débito
ORD003751,C0240,PR006,1,34.55,34.55,2024-08-21,B2B_direct,concluído,cartão_crédito
ORD003752,C0327,PR006,6,35.25,211.49,2024-08-24,ecommerce,pendente,boleto
ORD003753,C0236,PR003,6,28.03,168.2,2024-08-11,B2B_direct,concluído,pix
ORD003754,C0507,PR008,2,37.34,74.69,2024-08-12,ecommerce,concluído,cartão_crédito
ORD003755,C0730,PR001,2,31.91,63.83,2024-08-13,pdv_parceiro,concluído,cartão_crédito
ORD003756,C0843,PR001,6,31.91,191.48,2024-08-19,ecommerce,devolvido,pix
